underlying_symbol,quote_datetime,sequence_number,root,expiration,strike,option_type,exchange_id,trade_size,trade_price,trade_condition_id,canceled_trade_condition_id,best_bid,best_ask,underlying_bid,underlying_ask,number_of_exchanges,{exchange,bid_size,bid,ask_size,ask}[number_of_exchanges]
^VIX,2016-06-01 09:53:45.850,10425552,VIX,2016-06-08,19.000,C,5,10,0.1500,0,0,0.0500,0.1500,15.1250,15.1250,1,5,1077,0.0500,4594,0.1500
^VIX,2016-06-01 10:33:50.325,27154963,VIX,2016-06-08,19.000,C,5,100,0.1000,0,0,0.0500,0.1500,15.1250,15.1250,1,5,5615,0.0500,4453,0.1500
^VIX,2016-06-01 10:53:50.425,101416592,VIX,2016-06-08,19.000,C,5,50,0.1000,0,0,0.0500,0.1000,14.9750,14.9750,1,5,4691,0.0500,50,0.1000
^VIX,2016-06-01 14:18:10.100,83351229,VIX,2016-06-08,19.000,C,5,50,0.0800,35,0,0.0500,0.1000,14.6750,14.6750,1,5,1,0.0500,238,0.1000
^VIX,2016-06-01 15:29:50.400,96512705,VIX,2016-06-08,19.000,C,5,1,0.0500,0,0,0.0000,0.1000,14.6250,14.6250,1,5,0,0.0000,6121,0.1000
^VIX,2016-06-01 09:52:19.225,10041477,VIX,2016-06-08,20.000,C,5,10,0.1000,0,0,0.0500,0.1000,15.1500,15.1500,1,5,248,0.0500,10,0.1000
^VIX,2016-06-01 12:06:00.300,56005487,VIX,2016-06-08,20.000,C,5,5,0.0500,0,0,0.0000,0.1000,14.8500,14.8500,1,5,0,0.0000,6752,0.1000
^VIX,2016-06-01 12:09:15.075,325419191,VIX,2016-06-08,20.000,C,5,150,0.0500,0,0,0.0000,0.0500,14.7750,14.7750,1,5,0,0.0000,45,0.0500
^VIX,2016-06-01 12:09:20.475,57020181,VIX,2016-06-08,20.000,C,5,45,0.0500,0,0,0.0000,0.1000,14.7750,14.7750,1,5,0,0.0000,2664,0.1000
^VIX,2016-06-01 13:54:58.975,78135391,VIX,2016-06-08,20.000,C,5,5,0.0500,0,0,0.0000,0.1000,14.8500,14.8500,1,5,0,0.0000,783,0.1000
^VIX,2016-06-01 14:05:48.825,80732791,VIX,2016-06-08,20.000,C,5,5,0.0500,0,0,0.0000,0.1000,14.8250,14.8250,1,5,0,0.0000,783,0.1000
^VIX,2016-06-01 14:15:10.500,82666503,VIX,2016-06-08,20.000,C,5,5,0.0500,0,0,0.0500,0.1000,14.7000,14.7000,1,5,95,0.0500,2546,0.1000
^VIX,2016-06-01 14:15:22.950,82714218,VIX,2016-06-08,20.000,C,5,5,0.0500,0,0,0.0500,0.1000,14.7000,14.7000,1,5,90,0.0500,6811,0.1000
^VIX,2016-06-01 14:16:04.925,82882528,VIX,2016-06-08,20.000,C,5,10,0.0500,0,0,0.0500,0.1000,14.7000,14.7000,1,5,80,0.0500,7071,0.1000
^VIX,2016-06-01 14:20:34.975,83991820,VIX,2016-06-08,20.000,C,5,10,0.0500,0,0,0.0500,0.1000,14.6500,14.6500,1,5,70,0.0500,7310,0.1000
^VIX,2016-06-01 14:23:36.800,84538841,VIX,2016-06-08,20.000,C,5,10,0.0500,0,0,0.0500,0.1000,14.6750,14.6750,1,5,60,0.0500,7665,0.1000
^VIX,2016-06-01 14:38:39.725,87445040,VIX,2016-06-08,20.000,C,5,60,0.0500,0,0,0.0000,0.1000,14.7000,14.7000,1,5,0,0.0000,7226,0.1000
^VIX,2016-06-01 15:23:02.900,95287983,VIX,2016-06-08,20.000,C,5,125,0.0500,0,0,0.0000,0.0500,14.6750,14.6750,1,5,0,0.0000,164,0.0500
^VIX,2016-06-01 10:11:42.825,18906694,VIX,2016-06-08,25.000,C,5,1,0.0300,35,0,0.0000,0.0500,15.0250,15.0250,1,5,0,0.0000,6100,0.0500
^VIX,2016-06-01 09:31:36.450,1539013,VIX,2016-06-15,10.000,C,5,5,5.8000,0,0,5.7000,5.9000,15.1250,15.1250,1,5,6914,5.7000,227,5.9000
^VIX,2016-06-01 09:56:00.700,413696167,VIX,2016-06-15,12.500,C,5,1,3.4000,0,0,3.3000,3.4000,15.2000,15.2000,1,5,9455,3.3000,1,3.4000
^VIX,2016-06-01 09:56:35.650,11359655,VIX,2016-06-15,13.000,C,5,7,3.0000,0,0,2.9000,3.1000,15.2000,15.2000,1,5,12037,2.9000,6338,3.1000
^VIX,2016-06-01 10:13:21.200,19474280,VIX,2016-06-15,13.000,C,5,5,2.8000,0,0,2.8000,2.9500,15.0500,15.0500,1,5,11275,2.8000,1567,2.9500
^VIX,2016-06-01 11:01:05.975,104119105,VIX,2016-06-15,13.000,C,5,5,2.7200,35,0,2.6500,2.8000,14.9250,14.9250,1,5,2352,2.6500,14088,2.8000
^VIX,2016-06-01 11:01:14.900,37056938,VIX,2016-06-15,13.000,C,5,5,2.7200,35,0,2.6500,2.8000,14.9250,14.9250,1,5,2332,2.6500,14088,2.8000
^VIX,2016-06-01 11:38:40.175,49118810,VIX,2016-06-15,13.000,C,5,1,2.6600,35,0,2.5500,2.7000,14.9750,14.9750,1,5,15469,2.5500,2052,2.7000
^VIX,2016-06-01 12:41:39.200,131410271,VIX,2016-06-15,13.000,C,5,5,2.5000,0,0,2.4000,2.5500,14.7500,14.7500,1,5,2864,2.4000,11045,2.5500
^VIX,2016-06-01 13:04:11.100,68681351,VIX,2016-06-15,13.000,C,5,1,2.3300,35,0,2.2500,2.4000,14.6750,14.6750,1,5,10677,2.2500,9736,2.4000
^VIX,2016-06-01 13:11:39.225,69984527,VIX,2016-06-15,13.000,C,5,1,2.4100,35,0,2.3000,2.4500,14.7000,14.7000,1,5,15859,2.3000,849,2.4500
^VIX,2016-06-01 15:23:08.650,95315093,VIX,2016-06-15,13.000,C,5,3,2.3000,0,0,2.2000,2.4000,14.6750,14.6750,1,5,9209,2.2000,13130,2.4000
^VIX,2016-06-01 15:41:53.225,99055750,VIX,2016-06-15,13.000,C,5,1,2.2300,35,0,2.2000,2.3000,14.6000,14.6000,1,5,6687,2.2000,1127,2.3000
^VIX,2016-06-01 15:49:16.850,167578434,VIX,2016-06-15,13.000,C,5,10,2.3000,0,0,2.2000,2.3500,14.6250,14.6250,1,5,17121,2.2000,1304,2.3500
^VIX,2016-06-01 09:30:04.050,295447,VIX,2016-06-15,13.000,P,5,5,0.0500,0,0,0.0000,0.0500,15.1000,15.1000,1,5,0,0.0000,4,0.0500
^VIX,2016-06-01 12:10:20.575,57301792,VIX,2016-06-15,13.000,P,5,250,0.0500,0,0,0.0000,0.0500,14.8000,14.8000,1,5,0,0.0000,10678,0.0500
^VIX,2016-06-01 12:10:20.575,124410656,VIX,2016-06-15,13.000,P,5,150,0.0500,0,0,0.0000,0.0500,14.8000,14.8000,1,5,0,0.0000,10678,0.0500
^VIX,2016-06-01 12:10:20.575,191519520,VIX,2016-06-15,13.000,P,5,100,0.0500,0,0,0.0000,0.0500,14.8000,14.8000,1,5,0,0.0000,10678,0.0500
^VIX,2016-06-01 12:16:02.325,58787078,VIX,2016-06-15,13.000,P,5,1000,0.0300,106,0,0.0000,0.0500,14.7250,14.7250,1,5,0,0.0000,8995,0.0500
^VIX,2016-06-01 12:38:05.850,130534144,VIX,2016-06-15,13.000,P,5,300,0.0300,35,0,0.0000,0.0500,14.7250,14.7250,1,5,0,0.0000,10360,0.0500
^VIX,2016-06-01 13:47:14.750,76794307,VIX,2016-06-15,13.000,P,5,2600,0.0400,106,0,0.0000,0.0500,14.8500,14.8500,1,5,0,0.0000,15191,0.0500
^VIX,2016-06-01 13:59:38.500,79063582,VIX,2016-06-15,13.000,P,5,300,0.0300,35,0,0.0000,0.0500,14.7500,14.7500,1,5,0,0.0000,3072,0.0500
^VIX,2016-06-01 14:51:58.900,89894803,VIX,2016-06-15,13.000,P,5,300,0.0300,35,0,0.0000,0.0500,14.7250,14.7250,1,5,0,0.0000,6609,0.0500
^VIX,2016-06-01 15:20:17.850,94837081,VIX,2016-06-15,13.000,P,5,250,0.0100,13,0,0.0000,0.0500,14.6750,14.6750,1,5,0,0.0000,443,0.0500
^VIX,2016-06-01 15:20:17.850,27728217,VIX,2016-06-15,13.000,P,5,100,0.0100,13,0,0.0000,0.0500,14.6750,14.6750,1,5,0,0.0000,443,0.0500
^VIX,2016-06-01 15:20:17.850,229054809,VIX,2016-06-15,13.000,P,5,150,0.0100,13,0,0.0000,0.0500,14.6750,14.6750,1,5,0,0.0000,443,0.0500
^VIX,2016-06-01 16:14:45.650,103414827,VIX,2016-06-15,13.000,P,5,300,0.0500,0,0,0.0000,0.0500,14.6500,14.6500,1,5,0,0.0000,3460,0.0500
^VIX,2016-06-01 15:41:53.225,99055752,VIX,2016-06-15,13.500,C,5,1,1.8200,35,0,1.7500,1.8500,14.6000,14.6000,1,5,15440,1.7500,800,1.8500
^VIX,2016-06-01 15:49:16.775,301791961,VIX,2016-06-15,13.500,C,5,185,1.8500,0,0,1.7500,1.9000,14.6500,14.6500,1,5,9659,1.7500,284,1.9000
^VIX,2016-06-01 15:55:25.950,101707407,VIX,2016-06-15,13.500,C,5,10,1.9500,0,0,1.8500,2.0000,14.6500,14.6500,1,5,8610,1.8500,8993,2.0000
^VIX,2016-06-01 09:46:37.325,1417079250,VIX,2016-06-15,13.500,P,5,51,0.0700,35,0,0.0500,0.1000,15.2250,15.2250,1,5,681,0.0500,20516,0.1000
^VIX,2016-06-01 09:46:37.325,7793725,VIX,2016-06-15,13.500,P,5,44,0.0700,35,0,0.0500,0.1000,15.2250,15.2250,1,5,390,0.0500,23294,0.1000
^VIX,2016-06-01 12:13:18.000,58174827,VIX,2016-06-15,13.500,P,5,300,0.1000,0,0,0.0500,0.1500,14.8000,14.8000,1,5,15947,0.0500,19986,0.1500
^VIX,2016-06-01 12:15:06.850,58587530,VIX,2016-06-15,13.500,P,5,100,0.1000,0,0,0.1000,0.1500,14.8000,14.8000,1,5,204,0.1000,20007,0.1500
^VIX,2016-06-01 12:15:29.725,58671579,VIX,2016-06-15,13.500,P,5,200,0.1000,0,0,0.1000,0.1500,14.8000,14.8000,1,5,103,0.1000,20012,0.1500
^VIX,2016-06-01 12:15:29.725,125780500,VIX,2016-06-15,13.500,P,5,103,0.1000,0,0,0.1000,0.1500,14.8000,14.8000,1,5,107,0.1000,20012,0.1500
^VIX,2016-06-01 12:15:30.450,58674716,VIX,2016-06-15,13.500,P,5,100,0.1000,0,0,0.1000,0.1500,14.8000,14.8000,1,5,200,0.1000,20012,0.1500
^VIX,2016-06-01 12:16:16.950,58847365,VIX,2016-06-15,13.500,P,5,50,0.1000,0,0,0.1000,0.1500,14.7500,14.7500,1,5,250,0.1000,19953,0.1500
^VIX,2016-06-01 12:33:42.625,62575220,VIX,2016-06-15,13.500,P,5,10,0.1000,0,0,0.0500,0.1500,14.7250,14.7250,1,5,24957,0.0500,20380,0.1500
^VIX,2016-06-01 15:32:09.075,96941545,VIX,2016-06-15,13.500,P,5,37,0.1000,0,0,0.0500,0.1500,14.6750,14.6750,1,5,16778,0.0500,18580,0.1500
^VIX,2016-06-01 15:51:07.375,100879909,VIX,2016-06-15,13.500,P,5,4,0.1000,0,0,0.0500,0.1500,14.6500,14.6500,1,5,26164,0.0500,13712,0.1500
^VIX,2016-06-01 15:51:14.550,100908745,VIX,2016-06-15,13.500,P,5,3,0.1000,0,0,0.1000,0.1500,14.6500,14.6500,1,5,97,0.1000,13312,0.1500
^VIX,2016-06-01 16:03:10.900,103090410,VIX,2016-06-15,13.500,P,5,100,0.1000,0,0,0.0500,0.1500,14.6500,14.6500,1,5,16177,0.0500,21968,0.1500
^VIX,2016-06-01 09:30:03.025,261990,VIX,2016-06-15,14.000,C,5,2,1.9600,35,0,1.8500,2.0500,15.1000,15.1000,1,5,4868,1.8500,3418,2.0500
^VIX,2016-06-01 09:32:02.400,1801847,VIX,2016-06-15,14.000,C,5,2,1.9900,35,0,1.9000,2.0500,15.1750,15.1750,1,5,12064,1.9000,10694,2.0500
^VIX,2016-06-01 09:32:20.225,1976529,VIX,2016-06-15,14.000,C,5,10,1.9900,35,0,1.9000,2.0500,15.1750,15.1750,1,5,12564,1.9000,11194,2.0500
^VIX,2016-06-01 09:32:29.675,69163015,VIX,2016-06-15,14.000,C,5,2,2.0000,0,0,1.9000,2.0500,15.2250,15.2250,1,5,14748,1.9000,514,2.0500
^VIX,2016-06-01 09:36:03.475,3702272,VIX,2016-06-15,14.000,C,5,2,2.0600,35,0,1.9500,2.1000,15.2500,15.2500,1,5,15485,1.9500,3509,2.1000
^VIX,2016-06-01 09:36:49.250,4031589,VIX,2016-06-15,14.000,C,5,1,2.0500,35,0,1.9500,2.1000,15.3000,15.3000,1,5,15808,1.9500,1485,2.1000
^VIX,2016-06-01 09:47:36.375,8215919,VIX,2016-06-15,14.000,C,5,2,2.0300,35,0,1.9500,2.1000,15.2250,15.2250,1,5,9302,1.9500,17322,2.1000
^VIX,2016-06-01 09:56:35.600,1219316603,VIX,2016-06-15,14.000,C,5,6,2.1000,0,0,2.0000,2.1000,15.2000,15.2000,1,5,15528,2.0000,14,2.1000
^VIX,2016-06-01 09:56:35.650,11360208,VIX,2016-06-15,14.000,C,5,14,2.1000,0,0,2.0000,2.1500,15.2000,15.2000,1,5,11084,2.0000,3,2.1500
^VIX,2016-06-01 10:00:46.600,13737962,VIX,2016-06-15,14.000,C,5,1,2.0600,35,0,1.9500,2.1000,15.2000,15.2000,1,5,12053,1.9500,1134,2.1000
^VIX,2016-06-01 10:05:00.700,16221755,VIX,2016-06-15,14.000,C,5,2,1.9500,0,0,1.9500,2.1000,15.1000,15.1000,1,5,6962,1.9500,12836,2.1000
^VIX,2016-06-01 10:13:23.550,19487641,VIX,2016-06-15,14.000,C,5,2,2.0000,35,0,1.9000,2.0500,15.0000,15.0000,1,5,14893,1.9000,3645,2.0500
^VIX,2016-06-01 10:14:05.900,19676846,VIX,2016-06-15,14.000,C,5,5,2.0000,35,0,1.9000,2.1000,15.0250,15.0250,1,5,14874,1.9000,15445,2.1000
^VIX,2016-06-01 10:22:32.225,22801475,VIX,2016-06-15,14.000,C,5,3,2.0500,0,0,2.0000,2.1000,15.1250,15.1250,1,5,3332,2.0000,10,2.1000
^VIX,2016-06-01 10:34:36.500,765731931,VIX,2016-06-15,14.000,C,5,9,1.9800,35,0,1.9000,2.0500,15.1250,15.1250,1,5,3415,1.9000,16237,2.0500
^VIX,2016-06-01 10:45:34.900,31671129,VIX,2016-06-15,14.000,C,5,1,1.9900,35,0,1.9000,2.0500,15.1250,15.1250,1,5,11599,1.9000,11280,2.0500
^VIX,2016-06-01 10:46:22.250,31916830,VIX,2016-06-15,14.000,C,5,4,1.9900,35,0,1.9000,2.0500,15.1250,15.1250,1,5,11499,1.9000,14242,2.0500
^VIX,2016-06-01 10:47:38.250,32330265,VIX,2016-06-15,14.000,C,5,1,1.9800,35,0,1.9000,2.0500,15.1250,15.1250,1,5,10519,1.9000,13839,2.0500
^VIX,2016-06-01 10:52:03.275,33615033,VIX,2016-06-15,14.000,C,5,12,1.9500,35,0,1.9000,2.0000,15.0500,15.0500,1,5,15,1.9000,13431,2.0000
^VIX,2016-06-01 10:52:15.150,33721156,VIX,2016-06-15,14.000,C,5,1,1.9200,35,0,1.8500,2.0000,15.0500,15.0500,1,5,3222,1.8500,15461,2.0000
^VIX,2016-06-01 10:53:00.875,34099730,VIX,2016-06-15,14.000,C,5,1,1.8900,35,0,1.8000,1.9500,14.9750,14.9750,1,5,5122,1.8000,17998,1.9500
^VIX,2016-06-01 10:53:00.875,436752967,VIX,2016-06-15,14.000,C,5,10,1.8900,35,0,1.8000,1.9500,14.9750,14.9750,1,5,5122,1.8000,17998,1.9500
^VIX,2016-06-01 10:53:57.525,34350969,VIX,2016-06-15,14.000,C,5,2,1.8800,35,0,1.8000,1.9500,15.0500,15.0500,1,5,14028,1.8000,14848,1.9500
^VIX,2016-06-01 10:57:00.150,35590450,VIX,2016-06-15,14.000,C,5,1,1.8800,35,0,1.8000,1.9500,14.9750,14.9750,1,5,13892,1.8000,12891,1.9500
^VIX,2016-06-01 11:01:15.850,37062086,VIX,2016-06-15,14.000,C,5,28,1.8400,35,0,1.8000,1.9000,14.9250,14.9250,1,5,1543,1.8000,5189,1.9000
^VIX,2016-06-01 11:04:32.650,38404697,VIX,2016-06-15,14.000,C,5,5,1.7300,35,0,1.7000,1.7500,14.9000,14.9000,1,5,1547,1.7000,12,1.7500
^VIX,2016-06-01 11:05:52.350,173121269,VIX,2016-06-15,14.000,C,5,8,1.7200,35,0,1.6500,1.7500,14.8750,14.8750,1,5,5696,1.6500,1743,1.7500
^VIX,2016-06-01 11:13:09.150,41309178,VIX,2016-06-15,14.000,C,5,1,1.7300,35,0,1.7000,1.7500,14.7750,14.7750,1,5,1,1.7000,1125,1.7500
^VIX,2016-06-01 11:13:28.025,41400886,VIX,2016-06-15,14.000,C,5,2,1.7300,35,0,1.7000,1.7500,14.7750,14.7750,1,5,11,1.7000,1432,1.7500
^VIX,2016-06-01 11:14:05.275,41574864,VIX,2016-06-15,14.000,C,5,2,1.7300,35,0,1.7000,1.7500,14.7750,14.7750,1,5,19,1.7000,678,1.7500
^VIX,2016-06-01 11:20:34.650,43735519,VIX,2016-06-15,14.000,C,5,1,1.7300,35,0,1.7000,1.7500,14.8000,14.8000,1,5,26,1.7000,2,1.7500
^VIX,2016-06-01 11:22:16.125,44330023,VIX,2016-06-15,14.000,C,5,2,1.7000,35,0,1.6500,1.7500,14.8000,14.8000,1,5,2054,1.6500,10195,1.7500
^VIX,2016-06-01 11:32:11.900,47136238,VIX,2016-06-15,14.000,C,5,1,1.7600,35,0,1.7000,1.8000,14.8500,14.8500,1,5,6791,1.7000,1422,1.8000
^VIX,2016-06-01 11:40:18.350,49613351,VIX,2016-06-15,14.000,C,5,1,1.8000,0,0,1.7500,1.8500,14.9750,14.9750,1,5,6392,1.7500,979,1.8500
^VIX,2016-06-01 11:40:18.350,49613359,VIX,2016-06-15,14.000,C,5,2,1.8000,0,0,1.8000,1.8500,14.9750,14.9750,1,5,97,1.8000,1015,1.8500
^VIX,2016-06-01 11:40:40.550,49704065,VIX,2016-06-15,14.000,C,5,7,1.8000,0,0,1.8000,1.8500,14.9750,14.9750,1,5,90,1.8000,2543,1.8500
^VIX,2016-06-01 11:41:06.625,49797064,VIX,2016-06-15,14.000,C,5,1,1.8000,35,0,1.7500,1.8000,14.9500,14.9500,1,5,4536,1.7500,4,1.8000
^VIX,2016-06-01 11:41:08.075,49802522,VIX,2016-06-15,14.000,C,5,4,1.8000,0,0,1.7500,1.8500,14.9500,14.9500,1,5,4536,1.7500,1870,1.8500
^VIX,2016-06-01 11:41:08.075,49802543,VIX,2016-06-15,14.000,C,5,5,1.8000,0,0,1.8000,1.8500,14.9500,14.9500,1,5,91,1.8000,1999,1.8500
^VIX,2016-06-01 11:41:17.450,116936359,VIX,2016-06-15,14.000,C,5,28,1.8000,0,0,1.8000,1.8500,14.9500,14.9500,1,5,63,1.8000,10261,1.8500
^VIX,2016-06-01 11:41:17.475,49827567,VIX,2016-06-15,14.000,C,5,63,1.8000,0,0,1.8000,1.8500,14.9500,14.9500,1,5,63,1.8000,11049,1.8500
^VIX,2016-06-01 11:49:02.350,51764382,VIX,2016-06-15,14.000,C,5,1,1.7300,35,0,1.7000,1.7500,14.9500,14.9500,1,5,3271,1.7000,1,1.7500
^VIX,2016-06-01 11:49:02.350,51764858,VIX,2016-06-15,14.000,C,5,23,1.7300,35,0,1.7000,1.7500,14.9500,14.9500,1,5,2563,1.7000,1,1.7500
^VIX,2016-06-01 11:49:24.150,51871951,VIX,2016-06-15,14.000,C,5,1,1.7500,35,0,1.7000,1.8000,14.9500,14.9500,1,5,6636,1.7000,8105,1.8000
^VIX,2016-06-01 11:50:04.650,52073874,VIX,2016-06-15,14.000,C,5,1,1.7200,35,0,1.6500,1.7500,14.9000,14.9000,1,5,8313,1.6500,10987,1.7500
^VIX,2016-06-01 12:00:07.475,54517894,VIX,2016-06-15,14.000,C,5,1,1.6700,35,0,1.6500,1.7000,14.8500,14.8500,1,5,23,1.6500,2,1.7000
^VIX,2016-06-01 12:02:36.375,55123903,VIX,2016-06-15,14.000,C,5,1,1.6800,35,0,1.6500,1.7000,14.8500,14.8500,1,5,530,1.6500,54,1.7000
^VIX,2016-06-01 12:03:28.950,55348231,VIX,2016-06-15,14.000,C,5,1,1.7000,35,0,1.6500,1.7000,14.8500,14.8500,1,5,984,1.6500,2,1.7000
^VIX,2016-06-01 12:04:59.650,55719425,VIX,2016-06-15,14.000,C,5,5,1.6700,35,0,1.6500,1.7000,14.8250,14.8250,1,5,21,1.6500,742,1.7000
^VIX,2016-06-01 12:06:41.475,56208663,VIX,2016-06-15,14.000,C,5,17,1.6300,35,0,1.6000,1.6500,14.8500,14.8500,1,5,10,1.6000,3253,1.6500
^VIX,2016-06-01 12:06:41.475,56208675,VIX,2016-06-15,14.000,C,5,5,1.6300,35,0,1.6000,1.6500,14.8500,14.8500,1,5,10,1.6000,3253,1.6500
^VIX,2016-06-01 12:10:54.850,57470584,VIX,2016-06-15,14.000,C,5,1,1.6300,35,0,1.6000,1.6500,14.7750,14.7750,1,5,2,1.6000,1758,1.6500
^VIX,2016-06-01 12:29:23.275,61680451,VIX,2016-06-15,14.000,C,5,1,1.5700,35,0,1.5500,1.6000,14.7250,14.7250,1,5,22,1.5500,1,1.6000
^VIX,2016-06-01 12:32:30.975,62391898,VIX,2016-06-15,14.000,C,5,1,1.6000,0,0,1.5500,1.6500,14.7250,14.7250,1,5,7720,1.5500,1664,1.6500
^VIX,2016-06-01 12:35:00.800,62790752,VIX,2016-06-15,14.000,C,5,1,1.5800,35,0,1.5500,1.6000,14.7250,14.7250,1,5,8796,1.5500,2,1.6000
^VIX,2016-06-01 12:40:40.250,64121588,VIX,2016-06-15,14.000,C,5,2,1.6500,35,0,1.6000,1.7000,14.7500,14.7500,1,5,2789,1.6000,8498,1.7000
^VIX,2016-06-01 12:43:45.650,64685391,VIX,2016-06-15,14.000,C,5,1,1.6300,35,0,1.6000,1.6500,14.7500,14.7500,1,5,539,1.6000,3,1.6500
^VIX,2016-06-01 12:44:22.100,64804670,VIX,2016-06-15,14.000,C,5,2,1.6300,35,0,1.6000,1.6500,14.7500,14.7500,1,5,957,1.6000,3,1.6500
^VIX,2016-06-01 12:46:23.750,132333901,VIX,2016-06-15,14.000,C,5,1,1.6000,35,0,1.5500,1.6500,14.7500,14.7500,1,5,7921,1.5500,8249,1.6500
^VIX,2016-06-01 12:49:19.575,200090728,VIX,2016-06-15,14.000,C,5,5,1.6000,0,0,1.6000,1.6500,14.7250,14.7250,1,5,8,1.6000,945,1.6500
^VIX,2016-06-01 12:52:47.475,737705683,VIX,2016-06-15,14.000,C,5,5,1.5800,35,0,1.5500,1.6000,14.7000,14.7000,1,5,5909,1.5500,3,1.6000
^VIX,2016-06-01 13:04:12.675,68691325,VIX,2016-06-15,14.000,C,5,14,1.5300,35,0,1.5000,1.5500,14.6750,14.6750,1,5,30,1.5000,1064,1.5500
^VIX,2016-06-01 13:04:12.975,68691786,VIX,2016-06-15,14.000,C,5,20,1.5300,35,0,1.5000,1.5500,14.6750,14.6750,1,5,30,1.5000,1064,1.5500
^VIX,2016-06-01 13:13:43.800,70343285,VIX,2016-06-15,14.000,C,5,10,1.6000,35,0,1.5500,1.6500,14.7000,14.7000,1,5,10719,1.5500,7656,1.6500
^VIX,2016-06-01 13:20:15.500,71555220,VIX,2016-06-15,14.000,C,5,1,1.6000,35,0,1.5500,1.6500,14.7000,14.7000,1,5,6967,1.5500,4796,1.6500
^VIX,2016-06-01 13:28:08.725,72998362,VIX,2016-06-15,14.000,C,5,1,1.6300,35,0,1.6000,1.6500,14.7500,14.7500,1,5,21,1.6000,4144,1.6500
^VIX,2016-06-01 13:31:51.425,73637577,VIX,2016-06-15,14.000,C,5,2,1.6300,35,0,1.6000,1.6500,14.7500,14.7500,1,5,1040,1.6000,2,1.6500
^VIX,2016-06-01 13:42:21.275,75843939,VIX,2016-06-15,14.000,C,5,1,1.7300,35,0,1.7000,1.7500,14.8000,14.8000,1,5,568,1.7000,1,1.7500
^VIX,2016-06-01 13:45:41.475,76485395,VIX,2016-06-15,14.000,C,5,25,1.7000,0,0,1.7000,1.7500,14.8500,14.8500,1,5,25,1.7000,2224,1.7500
^VIX,2016-06-01 13:47:15.375,76795816,VIX,2016-06-15,14.000,C,5,1,1.7400,35,0,1.7000,1.7500,14.8500,14.8500,1,5,22,1.7000,542,1.7500
^VIX,2016-06-01 13:48:30.950,77025167,VIX,2016-06-15,14.000,C,5,1,1.7500,35,0,1.7000,1.8000,14.8500,14.8500,1,5,7112,1.7000,1380,1.8000
^VIX,2016-06-01 13:48:59.625,77114058,VIX,2016-06-15,14.000,C,5,1,1.7400,35,0,1.7000,1.8000,14.8500,14.8500,1,5,727,1.7000,13607,1.8000
^VIX,2016-06-01 13:48:59.625,77114060,VIX,2016-06-15,14.000,C,5,1,1.7300,35,0,1.7000,1.8000,14.8500,14.8500,1,5,727,1.7000,13607,1.8000
^VIX,2016-06-01 13:55:16.575,78182625,VIX,2016-06-15,14.000,C,5,3,1.7000,35,0,1.6500,1.7500,14.8500,14.8500,1,5,1003,1.6500,8750,1.7500
^VIX,2016-06-01 13:57:01.950,78453422,VIX,2016-06-15,14.000,C,5,1,1.7000,35,0,1.6500,1.7000,14.8500,14.8500,1,5,1094,1.6500,1,1.7000
^VIX,2016-06-01 14:00:44.300,79429098,VIX,2016-06-15,14.000,C,5,1,1.6700,35,0,1.6000,1.7500,14.7500,14.7500,1,5,14040,1.6000,15198,1.7500
^VIX,2016-06-01 14:03:32.650,80262718,VIX,2016-06-15,14.000,C,5,2,1.7300,35,0,1.7000,1.7500,14.8250,14.8250,1,5,2,1.7000,1485,1.7500
^VIX,2016-06-01 14:08:11.275,81223512,VIX,2016-06-15,14.000,C,5,7,1.6500,0,0,1.6500,1.7000,14.8000,14.8000,1,5,10,1.6500,777,1.7000
^VIX,2016-06-01 14:11:04.250,81896501,VIX,2016-06-15,14.000,C,5,1,1.6000,35,0,1.5500,1.6000,14.8000,14.8000,1,5,3358,1.5500,2,1.6000
^VIX,2016-06-01 14:11:04.250,350332107,VIX,2016-06-15,14.000,C,5,2,1.6000,35,0,1.5500,1.6500,14.8000,14.8000,1,5,3358,1.5500,5156,1.6500
^VIX,2016-06-01 14:13:21.300,82363768,VIX,2016-06-15,14.000,C,5,2,1.5800,35,0,1.5500,1.6000,14.7000,14.7000,1,5,4348,1.5500,2,1.6000
^VIX,2016-06-01 14:15:40.800,82811027,VIX,2016-06-15,14.000,C,5,5,1.5700,35,0,1.5500,1.6000,14.7000,14.7000,1,5,173,1.5500,1,1.6000
^VIX,2016-06-01 14:15:40.800,217029071,VIX,2016-06-15,14.000,C,5,10,1.5700,35,0,1.5500,1.6000,14.7000,14.7000,1,5,50,1.5500,1,1.6000
^VIX,2016-06-01 14:19:05.350,83572171,VIX,2016-06-15,14.000,C,5,1,1.5000,35,0,1.4500,1.5500,14.6750,14.6750,1,5,5060,1.4500,3290,1.5500
^VIX,2016-06-01 14:19:05.350,83572276,VIX,2016-06-15,14.000,C,5,11,1.5200,35,0,1.4500,1.5000,14.6750,14.6750,1,5,4960,1.4500,14,1.5000
^VIX,2016-06-01 14:27:22.700,85076066,VIX,2016-06-15,14.000,C,5,1,1.5700,35,0,1.5500,1.6000,14.6750,14.6750,1,5,1,1.5500,3263,1.6000
^VIX,2016-06-01 14:40:56.050,87914768,VIX,2016-06-15,14.000,C,5,2,1.5800,35,0,1.5500,1.6000,14.7000,14.7000,1,5,1136,1.5500,2,1.6000
